study_id,series_id,path,level_pred,pred_level,instance_number,z,dis
4140710202,2652270484,/kaggle/temp/axial_all_images/4140710202___2652270484___13.png,1,5,13,12,1.4410477857921933
4140710202,2652270484,/kaggle/temp/axial_all_images/4140710202___2652270484___7.png,1,4,7,18,0.6503349468335671
4140710202,2652270484,/kaggle/temp/axial_all_images/4140710202___2652270484___1.png,1,3,1,24,1.6894822129043163
4140710202,3563281896,/kaggle/temp/axial_all_images/4140710202___3563281896___28.png,1,5,28,0,1.7165992843966205
4140710202,3563281896,/kaggle/temp/axial_all_images/4140710202___3563281896___22.png,1,4,22,6,1.7218251982413282
4140710202,3563281896,/kaggle/temp/axial_all_images/4140710202___3563281896___15.png,1,3,15,13,0.13050230927876072
4140710202,3563281896,/kaggle/temp/axial_all_images/4140710202___3563281896___6.png,1,2,6,22,1.054433152836122
4140710202,3563281896,/kaggle/temp/axial_all_images/4140710202___3563281896___1.png,1,1,1,27,13.366770625775214
4140998343,1857391247,/kaggle/temp/axial_all_images/4140998343___1857391247___26.png,1,5,26,2,0.32597626377714306
4140998343,1857391247,/kaggle/temp/axial_all_images/4140998343___1857391247___21.png,1,4,21,7,0.09044186854105618
4140998343,1857391247,/kaggle/temp/axial_all_images/4140998343___1857391247___15.png,1,3,15,13,0.04343289855193433
4140998343,1857391247,/kaggle/temp/axial_all_images/4140998343___1857391247___9.png,1,2,9,19,1.563386743288583
4140998343,1857391247,/kaggle/temp/axial_all_images/4140998343___1857391247___3.png,1,1,3,25,0.8452503622077341
4142503910,3462223831,/kaggle/temp/axial_all_images/4142503910___3462223831___36.png,1,5,36,10,0.2836152040889708
4142503910,3462223831,/kaggle/temp/axial_all_images/4142503910___3462223831___29.png,1,4,29,17,2.020544838576594
4142503910,3462223831,/kaggle/temp/axial_all_images/4142503910___3462223831___21.png,1,3,21,25,1.6940543318355115
4142503910,3462223831,/kaggle/temp/axial_all_images/4142503910___3462223831___12.png,1,2,12,34,2.007853256342642
4142503910,3462223831,/kaggle/temp/axial_all_images/4142503910___3462223831___5.png,1,1,5,41,1.3560416546418423
4143320573,1634954617,/kaggle/temp/axial_all_images/4143320573___1634954617___47.png,1,5,47,4,0.5323970241576106
4143320573,1634954617,/kaggle/temp/axial_all_images/4143320573___1634954617___38.png,1,4,38,13,1.4862892490906976
4143320573,1634954617,/kaggle/temp/axial_all_images/4143320573___1634954617___30.png,1,3,30,21,1.0593655362961951
4143320573,1634954617,/kaggle/temp/axial_all_images/4143320573___1634954617___21.png,1,2,21,30,1.6630126351289887
4143320573,1634954617,/kaggle/temp/axial_all_images/4143320573___1634954617___13.png,1,1,13,38,0.8336903082721339
4145670277,2519909646,/kaggle/temp/axial_all_images/4145670277___2519909646___42.png,1,5,42,8,2.086090677634869
4145670277,2519909646,/kaggle/temp/axial_all_images/4145670277___2519909646___36.png,1,4,36,14,0.14365142827833433
4145670277,2519909646,/kaggle/temp/axial_all_images/4145670277___2519909646___29.png,1,3,29,21,0.45313729389506774
4145670277,2519909646,/kaggle/temp/axial_all_images/4145670277___2519909646___21.png,1,2,21,29,1.4632514702578834
4145670277,2519909646,/kaggle/temp/axial_all_images/4145670277___2519909646___13.png,1,1,13,37,1.5844624068281283
4145670277,3735401329,/kaggle/temp/axial_all_images/4145670277___3735401329___24.png,1,5,24,1,1.504314962775723
4145670277,3735401329,/kaggle/temp/axial_all_images/4145670277___3735401329___19.png,1,4,19,6,1.9718116109403638
4145670277,3735401329,/kaggle/temp/axial_all_images/4145670277___3735401329___13.png,1,3,13,12,0.37929173476568856
4145670277,3735401329,/kaggle/temp/axial_all_images/4145670277___3735401329___8.png,1,2,8,17,0.096698916614855
4145670277,3735401329,/kaggle/temp/axial_all_images/4145670277___3735401329___3.png,1,1,3,22,1.2510654758662119
4155263827,2288788511,/kaggle/temp/axial_all_images/4155263827___2288788511___23.png,1,5,23,3,1.7229962709323559
4155263827,2288788511,/kaggle/temp/axial_all_images/4155263827___2288788511___18.png,1,4,18,8,1.2257102112227471
4155263827,2288788511,/kaggle/temp/axial_all_images/4155263827___2288788511___13.png,1,3,13,13,1.5586633257688236
4155263827,2288788511,/kaggle/temp/axial_all_images/4155263827___2288788511___8.png,1,2,8,18,1.2303126129372597
4155263827,2288788511,/kaggle/temp/axial_all_images/4155263827___2288788511___3.png,1,1,3,23,2.0854763828820495
4161474298,3493603866,/kaggle/temp/axial_all_images/4161474298___3493603866___36.png,1,5,36,9,1.224247767247281
4161474298,3493603866,/kaggle/temp/axial_all_images/4161474298___3493603866___30.png,1,4,30,15,2.1766852535111223
4161474298,3493603866,/kaggle/temp/axial_all_images/4161474298___3493603866___23.png,1,3,23,22,0.052761544871463784
4161474298,3493603866,/kaggle/temp/axial_all_images/4161474298___3493603866___17.png,1,2,17,28,2.1204406328038132
4161474298,3493603866,/kaggle/temp/axial_all_images/4161474298___3493603866___10.png,1,1,10,35,0.3363288874315167
4163587601,3190560134,/kaggle/temp/axial_all_images/4163587601___3190560134___40.png,1,5,40,5,0.8554524673492594
4163587601,3190560134,/kaggle/temp/axial_all_images/4163587601___3190560134___30.png,1,4,30,15,0.4221410852468592
4163587601,3190560134,/kaggle/temp/axial_all_images/4163587601___3190560134___21.png,1,3,21,24,1.2002811315362374
4163587601,3190560134,/kaggle/temp/axial_all_images/4163587601___3190560134___13.png,1,2,13,32,0.9854652317006138
4163587601,3190560134,/kaggle/temp/axial_all_images/4163587601___3190560134___4.png,1,1,4,41,1.133406736681767
4167991881,1788818942,/kaggle/temp/axial_all_images/4167991881___1788818942___40.png,1,5,40,10,2.0449916658941234
4167991881,1788818942,/kaggle/temp/axial_all_images/4167991881___1788818942___36.png,1,4,36,14,1.1514292570688656
4167991881,1788818942,/kaggle/temp/axial_all_images/4167991881___1788818942___30.png,1,3,30,20,1.6243399301975394
4167991881,1788818942,/kaggle/temp/axial_all_images/4167991881___1788818942___23.png,1,2,23,27,0.6068784196244268
4167991881,1788818942,/kaggle/temp/axial_all_images/4167991881___1788818942___16.png,1,1,16,34,1.6996368058034785
4169954134,3543114160,/kaggle/temp/axial_all_images/4169954134___3543114160___45.png,1,5,45,4,1.2357978437837396
4169954134,3543114160,/kaggle/temp/axial_all_images/4169954134___3543114160___38.png,1,4,38,11,1.218873517337336
4169954134,3543114160,/kaggle/temp/axial_all_images/4169954134___3543114160___29.png,1,3,29,20,0.10856230225105534
4169954134,3543114160,/kaggle/temp/axial_all_images/4169954134___3543114160___21.png,1,2,21,28,0.6962274540260429
4169954134,3543114160,/kaggle/temp/axial_all_images/4169954134___3543114160___13.png,1,1,13,36,0.6328526677854089
4171095315,4286554108,/kaggle/temp/axial_all_images/4171095315___4286554108___48.png,1,5,48,8,0.9177993536928213
4171095315,4286554108,/kaggle/temp/axial_all_images/4171095315___4286554108___43.png,1,4,43,13,0.7970972434218986
4171095315,4286554108,/kaggle/temp/axial_all_images/4171095315___4286554108___35.png,1,3,35,21,0.2793760609485343
4171095315,4286554108,/kaggle/temp/axial_all_images/4171095315___4286554108___27.png,1,2,27,29,1.2430501460977705
4171095315,4286554108,/kaggle/temp/axial_all_images/4171095315___4286554108___18.png,1,1,18,38,1.3467843887228526
4175603528,3053005750,/kaggle/temp/axial_all_images/4175603528___3053005750___19.png,1,5,19,1,2.071896306468169
4175603528,3053005750,/kaggle/temp/axial_all_images/4175603528___3053005750___14.png,1,4,14,6,1.9794181331744127
4175603528,3053005750,/kaggle/temp/axial_all_images/4175603528___3053005750___8.png,1,3,8,12,0.47920864777098515
4175603528,3053005750,/kaggle/temp/axial_all_images/4175603528___3053005750___3.png,1,2,3,17,0.8153539196124022
4191656587,2058514100,/kaggle/temp/axial_all_images/4191656587___2058514100___9.png,1,5,9,8,2.154752328325151
4191656587,2058514100,/kaggle/temp/axial_all_images/4191656587___2058514100___15.png,1,4,15,14,2.4034004785562058
4191656587,2058514100,/kaggle/temp/axial_all_images/4191656587___2058514100___21.png,1,3,21,20,0.8481147746852509
4191656587,2058514100,/kaggle/temp/axial_all_images/4191656587___2058514100___28.png,1,2,28,27,0.9003685182473987
4191656587,2058514100,/kaggle/temp/axial_all_images/4191656587___2058514100___34.png,1,1,34,33,0.6010650350038336
4200324709,1843843230,/kaggle/temp/axial_all_images/4200324709___1843843230___21.png,1,5,21,3,0.6697035182522981
4200324709,1843843230,/kaggle/temp/axial_all_images/4200324709___1843843230___17.png,1,4,17,7,0.2525433270204296
4200324709,1843843230,/kaggle/temp/axial_all_images/4200324709___1843843230___12.png,1,3,12,12,2.177896443300698
4200324709,1843843230,/kaggle/temp/axial_all_images/4200324709___1843843230___8.png,1,2,8,16,1.8025939649611966
4200324709,1843843230,/kaggle/temp/axial_all_images/4200324709___1843843230___3.png,1,1,3,21,0.5719786770539361
4205023610,1641181453,/kaggle/temp/axial_all_images/4205023610___1641181453___2.png,1,5,2,1,0.2942632022655296
4205023610,1641181453,/kaggle/temp/axial_all_images/4205023610___1641181453___8.png,1,4,8,7,0.10095609085437118
4205023610,1641181453,/kaggle/temp/axial_all_images/4205023610___1641181453___12.png,1,3,12,11,0.716512039435369
4205023610,1641181453,/kaggle/temp/axial_all_images/4205023610___1641181453___18.png,1,2,18,17,0.38481095787077635
4205023610,1641181453,/kaggle/temp/axial_all_images/4205023610___1641181453___23.png,1,1,23,22,1.9162903263893458
4205258367,225788416,/kaggle/temp/axial_all_images/4205258367___225788416___23.png,1,5,23,2,1.114841223554727
4205258367,225788416,/kaggle/temp/axial_all_images/4205258367___225788416___18.png,1,4,18,7,0.011351687141607059
4205258367,225788416,/kaggle/temp/axial_all_images/4205258367___225788416___13.png,1,3,13,12,1.0869028859132972
4205258367,225788416,/kaggle/temp/axial_all_images/4205258367___225788416___8.png,1,2,8,17,0.47900446454276846
4205258367,225788416,/kaggle/temp/axial_all_images/4205258367___225788416___3.png,1,1,3,22,0.7951524113782185
4205258367,3639788375,/kaggle/temp/axial_all_images/4205258367___3639788375___39.png,1,5,39,8,1.8406654414266894
4205258367,3639788375,/kaggle/temp/axial_all_images/4205258367___3639788375___33.png,1,4,33,14,2.195139970150275
4205258367,3639788375,/kaggle/temp/axial_all_images/4205258367___3639788375___26.png,1,3,26,21,0.20681395416882387
4205258367,3639788375,/kaggle/temp/axial_all_images/4205258367___3639788375___18.png,1,2,18,29,1.712127764481672
4205258367,3639788375,/kaggle/temp/axial_all_images/4205258367___3639788375___11.png,1,1,11,36,0.848042207496646
4220209378,3677001901,/kaggle/temp/axial_all_images/4220209378___3677001901___21.png,1,5,21,1,1.1387774681562135
4220209378,3677001901,/kaggle/temp/axial_all_images/4220209378___3677001901___15.png,1,4,15,7,0.44941394085081043
4220209378,3677001901,/kaggle/temp/axial_all_images/4220209378___3677001901___10.png,1,3,10,12,0.6512833296120584
4220209378,3677001901,/kaggle/temp/axial_all_images/4220209378___3677001901___5.png,1,2,5,17,1.6339440302278074
4220209378,3677001901,/kaggle/temp/axial_all_images/4220209378___3677001901___2.png,1,1,2,20,0.46232948811300467
4222937692,434514509,/kaggle/temp/axial_all_images/4222937692___434514509___27.png,1,5,27,1,2.2477593807011615
4222937692,434514509,/kaggle/temp/axial_all_images/4222937692___434514509___21.png,1,4,21,7,1.4455399840644514
4222937692,434514509,/kaggle/temp/axial_all_images/4222937692___434514509___16.png,1,3,16,12,1.829041194547496
4222937692,434514509,/kaggle/temp/axial_all_images/4222937692___434514509___11.png,1,2,11,17,1.0970941161792265
4222937692,434514509,/kaggle/temp/axial_all_images/4222937692___434514509___8.png,1,1,8,20,1.9795937923429996
4231733118,1513491367,/kaggle/temp/axial_all_images/4231733118___1513491367___27.png,1,5,27,4,0.2189482986012763
4231733118,1513491367,/kaggle/temp/axial_all_images/4231733118___1513491367___23.png,1,4,23,8,2.060697451381998
4231733118,1513491367,/kaggle/temp/axial_all_images/4231733118___1513491367___19.png,1,3,19,12,0.9738229695267062
4231733118,1513491367,/kaggle/temp/axial_all_images/4231733118___1513491367___13.png,1,2,13,18,1.0919188524172654
4231733118,1513491367,/kaggle/temp/axial_all_images/4231733118___1513491367___8.png,1,1,8,23,0.5745653913961952
4233157654,3621607488,/kaggle/temp/axial_all_images/4233157654___3621607488___22.png,1,5,22,2,1.4546459409802566
4233157654,3621607488,/kaggle/temp/axial_all_images/4233157654___3621607488___19.png,1,4,19,5,0.7912118882282115
4233157654,3621607488,/kaggle/temp/axial_all_images/4233157654___3621607488___14.png,1,3,14,10,1.1874471332003793
4233157654,3621607488,/kaggle/temp/axial_all_images/4233157654___3621607488___7.png,1,2,7,17,0.2443037855190816
4233157654,3621607488,/kaggle/temp/axial_all_images/4233157654___3621607488___2.png,1,1,2,22,1.5566244814905552
4238265702,2064100505,/kaggle/temp/axial_all_images/4238265702___2064100505___32.png,1,5,32,9,1.355476027278094
4238265702,2064100505,/kaggle/temp/axial_all_images/4238265702___2064100505___28.png,1,4,28,13,1.220351399461265
4238265702,2064100505,/kaggle/temp/axial_all_images/4238265702___2064100505___20.png,1,3,20,21,0.0006778955113899698
4238265702,2064100505,/kaggle/temp/axial_all_images/4238265702___2064100505___13.png,1,2,13,28,2.0317890995901893
4238265702,2064100505,/kaggle/temp/axial_all_images/4238265702___2064100505___5.png,1,1,5,36,1.7077401602511415
4246183162,2779819888,/kaggle/temp/axial_all_images/4246183162___2779819888___20.png,1,5,20,2,0.9506970152425147
4246183162,2779819888,/kaggle/temp/axial_all_images/4246183162___2779819888___15.png,1,4,15,7,1.2661986811194677
4246183162,2779819888,/kaggle/temp/axial_all_images/4246183162___2779819888___10.png,1,3,10,12,1.2445354917162001
4246183162,2779819888,/kaggle/temp/axial_all_images/4246183162___2779819888___6.png,1,2,6,16,0.9775584175918492
4246183162,2779819888,/kaggle/temp/axial_all_images/4246183162___2779819888___3.png,1,1,3,19,2.5431058921447915
4266523380,273586989,/kaggle/temp/axial_all_images/4266523380___273586989___23.png,1,5,23,2,1.527799952937002
4266523380,273586989,/kaggle/temp/axial_all_images/4266523380___273586989___19.png,1,4,19,6,1.6962229469452836
4266523380,273586989,/kaggle/temp/axial_all_images/4266523380___273586989___14.png,1,3,14,11,0.3906250498000148
4266523380,273586989,/kaggle/temp/axial_all_images/4266523380___273586989___9.png,1,2,9,16,1.6041154266292637
4266523380,273586989,/kaggle/temp/axial_all_images/4266523380___273586989___4.png,1,1,4,21,1.3295410753352215
4271960965,376903048,/kaggle/temp/axial_all_images/4271960965___376903048___27.png,1,5,27,2,1.620462612799102
4271960965,376903048,/kaggle/temp/axial_all_images/4271960965___376903048___22.png,1,4,22,7,1.1594943553190449
4271960965,376903048,/kaggle/temp/axial_all_images/4271960965___376903048___15.png,1,3,15,14,1.7864328805754326
4271960965,376903048,/kaggle/temp/axial_all_images/4271960965___376903048___10.png,1,2,10,19,1.9659650379363107
4271960965,376903048,/kaggle/temp/axial_all_images/4271960965___376903048___7.png,1,1,7,22,1.3190844334812333
4271960965,3286333550,/kaggle/temp/axial_all_images/4271960965___3286333550___34.png,1,5,34,6,1.9647991069848825
4271960965,3286333550,/kaggle/temp/axial_all_images/4271960965___3286333550___29.png,1,4,29,11,2.1561157571523477
4271960965,3286333550,/kaggle/temp/axial_all_images/4271960965___3286333550___24.png,1,3,24,16,0.14530148269245924
4271960965,3286333550,/kaggle/temp/axial_all_images/4271960965___3286333550___18.png,1,2,18,22,1.5697970840711433
4271960965,3286333550,/kaggle/temp/axial_all_images/4271960965___3286333550___11.png,1,1,11,29,2.544119842549705
4276898774,2109944545,/kaggle/temp/axial_all_images/4276898774___2109944545___23.png,1,5,23,3,0.15355328826139925
4276898774,2109944545,/kaggle/temp/axial_all_images/4276898774___2109944545___18.png,1,4,18,8,2.3343242481595254
4276898774,2109944545,/kaggle/temp/axial_all_images/4276898774___2109944545___14.png,1,3,14,12,1.9081028855234692
4276898774,2109944545,/kaggle/temp/axial_all_images/4276898774___2109944545___8.png,1,2,8,18,2.175138678189077
4276898774,2109944545,/kaggle/temp/axial_all_images/4276898774___2109944545___3.png,1,1,3,23,1.6206719601553363
4278146423,3938923057,/kaggle/temp/axial_all_images/4278146423___3938923057___41.png,1,5,41,9,0.06439916342247232
4278146423,3938923057,/kaggle/temp/axial_all_images/4278146423___3938923057___36.png,1,4,36,14,1.5131134409404896
4278146423,3938923057,/kaggle/temp/axial_all_images/4278146423___3938923057___29.png,1,3,29,21,0.9880800996690835
4278146423,3938923057,/kaggle/temp/axial_all_images/4278146423___3938923057___21.png,1,2,21,29,0.6767026225157485
4278146423,3938923057,/kaggle/temp/axial_all_images/4278146423___3938923057___13.png,1,1,13,37,0.6871896347555917
4279833491,2757129086,/kaggle/temp/axial_all_images/4279833491___2757129086___19.png,1,5,19,2,1.8602021399474715
4279833491,2757129086,/kaggle/temp/axial_all_images/4279833491___2757129086___14.png,1,4,14,7,1.2101790452280987
4279833491,2757129086,/kaggle/temp/axial_all_images/4279833491___2757129086___9.png,1,3,9,12,2.170648417511691
4279833491,2757129086,/kaggle/temp/axial_all_images/4279833491___2757129086___6.png,1,2,6,15,2.011975690610301
4279833491,2757129086,/kaggle/temp/axial_all_images/4279833491___2757129086___2.png,1,1,2,19,0.6971641468830267
